"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.327764408E1,-9.318122864E-1,4.445305939E0,8.415499878E0,9.562931414E0
1.328759433E1,-1.142574005E0,4.216431885E0,8.004304962E0,9.118808646E0
1.329754733E1,-1.332379303E0,4.116439819E0,7.475903778E0,8.637676116E0
1.330749933E1,-1.481618958E0,4.085304565E0,6.973997498E0,8.217149702E0
1.331745133E1,-1.587598572E0,4.106260986E0,6.597081299E0,7.931161969E0
1.332740433E1,-1.576671295E0,4.144281921E0,6.358776855E0,7.752097014E0
1.333735633E1,-1.509311371E0,4.219275970E0,6.213129730E0,7.660502044E0
1.334730833E1,-1.398092651E0,4.339026947E0,6.234684906E0,7.723542826E0
1.335726033E1,-1.249002686E0,4.458777924E0,6.345903625E0,7.855647720E0
1.336721333E1,-1.131347351E0,4.518803101E0,6.549629974E0,8.037237155E0
1.337716533E1,-1.087488556E0,4.531077576E0,6.836134186E0,8.273211345E0
1.338711733E1,-1.046174469E0,4.501588898E0,7.082821198E0,8.457253676E0
1.339706933E1,-9.740245056E-1,4.448599091E0,7.182513885E0,8.504543687E0
1.340702233E1,-8.434959412E-1,4.474195862E0,7.164251862E0,8.488605230E0
1.341697433E1,-6.680607605E-1,4.597689056E0,7.089108124E0,8.475877762E0
1.342692633E1,-5.390290833E-1,4.765789490E0,7.022496643E0,8.504043798E0
1.343687933E1,-3.915856934E-1,4.898114319E0,6.973099365E0,8.530473492E0
1.344683133E1,-2.748284912E-1,4.992268524E0,6.943311310E0,8.556158464E0
1.345678333E1,-2.565664673E-1,5.057532806E0,6.959028625E0,8.606540760E0
1.346673533E1,-3.167413330E-1,5.131928101E0,6.978637848E0,8.668240728E0
1.347668833E1,-3.701802063E-1,5.168302460E0,6.986721039E0,8.698428282E0
1.348664033E1,-4.423301697E-1,5.215155029E0,6.949598236E0,8.700023770E0
1.349659233E1,-5.529501343E-1,5.264252930E0,6.891519012E0,8.689715016E0
1.350654433E1,-6.646179199E-1,5.332061920E0,6.825655975E0,8.686897075E0
1.351649733E1,-7.346722412E-1,5.428012390E0,6.791077881E0,8.724780834E0
1.352644933E1,-7.360194397E-1,5.535638580E0,6.856192474E0,8.842646343E0
1.353640133E1,-7.069798279E-1,5.674100647E0,6.986271973E0,9.027914195E0
1.354635433E1,-7.042854309E-1,5.824837189E0,7.129075012E0,9.233009086E0
1.355630633E1,-7.140151978E-1,5.972430267E0,7.234904938E0,9.408697596E0
1.356625833E1,-7.435038757E-1,6.107449493E0,7.306905212E0,9.552203992E0
1.357621033E1,-7.970924377E-1,6.164331207E0,7.416926422E0,9.677041549E0
1.358616333E1,-8.414002991E-1,6.169270935E0,7.690108337E0,9.894727110E0
1.359611533E1,-8.592132568E-1,6.138584747E0,8.075856171E0,1.018036949E1
1.360606733E1,-8.436456299E-1,6.035000153E0,8.519982605E0,1.047487796E1
1.361601933E1,-8.033793640E-1,5.909860382E0,8.960516510E0,1.076395486E1
1.362597233E1,-8.101153564E-1,5.851481781E0,9.350904694E0,1.106053997E1
1.363592433E1,-9.131011963E-1,5.835315399E0,9.696835327E0,1.135399819E1
1.364587633E1,-1.025816803E0,5.748795319E0,9.940079498E0,1.152849202E1
1.365582933E1,-1.129251709E0,5.668711853E0,9.985584869E0,1.153782513E1
1.366578133E1,-1.141975250E0,5.678441620E0,9.758207703E0,1.134774974E1
1.367573333E1,-1.016087036E0,5.633684692E0,9.412426758E0,1.101656088E1
1.368568533E1,-8.026309204E-1,5.469326477E0,9.192384338E0,1.072649422E1
1.369563833E1,-5.126838684E-1,5.345833282E0,9.169032898E0,1.062600313E1
1.370559033E1,-2.127076721E-1,5.276078339E0,9.227261810E0,1.063130320E1
1.371554233E1,3.921844482E-2,5.202431488E0,9.288185120E0,1.064599522E1
1.372549533E1,1.874102783E-1,5.174439697E0,9.412875824E0,1.074300610E1
1.373544733E1,2.008822632E-1,5.209766235E0,9.542805634E0,1.087415088E1
1.374539933E1,1.766326904E-1,5.287754059E0,9.599387970E0,1.096082987E1
1.375535133E1,1.344204712E-1,5.375920715E0,9.510472870E0,1.092555200E1
1.376530433E1,1.119671631E-1,5.483846283E0,9.394763489E0,1.087872638E1
1.377525633E1,7.708969116E-2,5.658233643E0,9.383536835E0,1.095775133E1
1.378520833E1,5.763015747E-2,5.811365204E0,9.452094269E0,1.109582682E1
1.379516033E1,1.362167358E-1,5.830225983E0,9.412726135E0,1.107291756E1
1.380511333E1,2.574645996E-1,5.771847382E0,9.239685974E0,1.089735322E1
1.381506533E1,2.784210205E-1,5.724994812E0,9.130562897E0,1.078055020E1
1.382501733E1,1.999841309E-1,5.660029907E0,9.295220490E0,1.088471663E1
1.383496933E1,1.193019104E-1,5.473517761E0,9.672735443E0,1.111464982E1
1.384492233E1,-5.388793945E-3,5.186414795E0,1.007360184E1,1.133033016E1
1.385487433E1,-1.664538574E-1,4.886737976E0,1.030277527E1,1.140416999E1
1.386482633E1,-2.896476746E-1,4.639152832E0,1.040890457E1,1.139960215E1
1.387477933E1,-3.110531616E-1,4.546944580E0,1.030442184E1,1.126732305E1
1.388473133E1,-1.892065430E-1,4.529431000E0,9.989027710E0,1.096960432E1
1.389468333E1,6.286926270E-3,4.566703491E0,9.483528900E0,1.052578456E1
1.390463533E1,1.838177490E-1,4.763394470E0,8.864715729E0,1.006513292E1
1.391458833E1,2.827619934E-1,5.037175140E0,8.212521973E0,9.638392236E0
1.392454033E1,3.014730835E-1,5.212909698E0,7.644453278E0,9.257590370E0
1.393449233E1,3.126997375E-1,5.267695770E0,7.104526062E0,8.849897763E0
1.394444533E1,2.797682190E-1,5.287754059E0,6.559808807E0,8.430284979E0
1.395439733E1,2.130070496E-1,5.306614838E0,6.155798950E0,8.130153366E0
1.396434933E1,1.492396545E-1,5.305117950E0,5.903274078E0,7.938210994E0
1.397430133E1,1.052311707E-1,5.256768494E0,5.851781158E0,7.866894643E0
1.398425433E1,6.661148071E-2,5.172643433E0,5.949527893E0,7.884006553E0
1.399420633E1,-3.098556519E-2,5.047204285E0,6.154302063E0,7.959313103E0
1.400415833E1,-1.296304321E-1,4.909790039E0,6.412964172E0,8.077682326E0
1.401411033E1,-2.299218750E-1,4.799469452E0,6.603667603E0,8.166773959E0
1.402406333E1,-3.200344849E-1,4.716242523E0,6.690037994E0,8.191579455E0
1.403401533E1,-3.992198181E-1,4.693340149E0,6.719376984E0,8.205903074E0
1.404396733E1,-4.731660461E-1,4.717589722E0,6.737040253E0,8.238158183E0
1.405392033E1,-5.173242188E-1,4.721032562E0,6.784042511E0,8.281244206E0
1.406387233E1,-5.426216125E-1,4.748425598E0,6.781198425E0,8.296182011E0
1.407382433E1,-5.791456604E-1,4.868925018E0,6.762337646E0,8.352906738E0
1.408377633E1,-6.569837952E-1,5.013973389E0,6.741680603E0,8.427444109E0
1.409372933E1,-7.216493225E-1,5.104684753E0,6.736142120E0,8.482581850E0
1.410368133E1,-7.093748474E-1,5.173840942E0,6.760242004E0,8.542406846E0
1.411363333E1,-6.677613831E-1,5.281018066E0,6.871760101E0,8.692303721E0
1.412358533E1,-6.872209167E-1,5.420378265E0,6.930887146E0,8.825529432E0
1.413353833E1,-7.264393616E-1,5.547164612E0,6.953190765E0,8.924438985E0
1.414349033E1,-7.444020081E-1,5.708079987E0,6.979835358E0,9.047342875E0
1.415344233E1,-7.195536804E-1,5.898633728E0,7.034471741E0,9.208443410E0
1.416339533E1,-6.920109558E-1,6.087241516E0,7.180418243E0,9.438844982E0
1.417334733E1,-6.837780762E-1,6.224805450E0,7.470365295E0,9.747928652E0
1.418329933E1,-7.265890503E-1,6.360573120E0,7.916138306E0,1.018086773E1
1.419325133E1,-8.011340332E-1,6.417155457E0,8.327033844E0,1.054330084E1
1.420320433E1,-8.006849670E-1,6.408473511E0,8.722960510E0,1.085355560E1
1.421315633E1,-6.818321228E-1,6.442303162E0,9.148824921E0,1.121022580E1
1.422310833E1,-5.053491211E-1,6.488257599E0,9.493108978E0,1.150964737E1
1.423306033E1,-3.641926575E-1,6.497538300E0,9.689201202E0,1.167181478E1
1.424301333E1,-2.357597351E-1,6.535858612E0,9.758507080E0,1.174740358E1
1.425296533E1,-1.508862305E-1,6.696324921E0,9.651479645E0,1.174796125E1
1.426291733E1,-1.682501221E-1,6.836583252E0,9.379495239E0,1.160784690E1
1.427287033E1,-1.808239746E-1,6.792275391E0,9.060658264E0,1.132533578E1
1.428282558E1,-2.110610962E-1,6.692732391E0,8.829239502E0,1.108118603E1
1.429277758E1,-3.204835510E-1,6.633755035E0,8.670120392E0,1.092155681E1
1.430272958E1,-4.710704041E-1,6.507866821E0,8.708590393E0,1.088180980E1
1.431268258E1,-6.670129395E-1,6.323600006E0,9.169182587E0,1.115825849E1
1.432263458E1,-7.884104919E-1,6.154900818E0,9.952653351E0,1.172858491E1
1.433258658E1,-7.403604126E-1,6.044580231E0,1.063882645E1,1.225845471E1
1.434253858E1,-6.474037170E-1,5.990841980E0,1.106828339E1,1.260223061E1
1.435249158E1,-5.836363220E-1,5.921536102E0,1.133023865E1,1.279763763E1
1.436244358E1,-5.956114197E-1,5.902375946E0,1.134116592E1,1.279901712E1
1.437239558E1,-6.981481934E-1,5.930517426E0,1.101439545E1,1.252898060E1
1.438234858E1,-8.545729065E-1,5.959257660E0,1.046204407E1,1.207051833E1
1.439230058E1,-1.027164001E0,5.919290771E0,9.863289185E0,1.154891955E1
1.440225258E1,-1.188378754E0,5.792803802E0,9.406289520E0,1.111067516E1
1.441220458E1,-1.338666229E0,5.640270996E0,9.015901337E0,1.071872945E1
1.442215758E1,-1.434167633E0,5.498366089E0,8.682694244E0,1.037680325E1
1.443210958E1,-1.461410980E0,5.359904022E0,8.437204742E0,1.010201549E1
1.444206158E1,-1.417402496E0,5.217849426E0,8.318651276E0,9.921438480E0
1.445201458E1,-1.315015411E0,5.091661835E0,8.311765594E0,9.835635875E0
1.446196658E1,-1.226100311E0,4.960235138E0,8.359067230E0,9.797002580E0
1.447191858E1,-1.195713501E0,4.776118011E0,8.385262756E0,9.723870913E0
1.448187058E1,-1.204994202E0,4.612059174E0,8.281678162E0,9.555589674E0
1.449182358E1,-1.215622101E0,4.473297729E0,8.042924652E0,9.283144221E0
1.450177558E1,-1.191372528E0,4.371359711E0,7.687264252E0,8.923126464E0
1.451172758E1,-1.154249725E0,4.315525818E0,7.248676300E0,8.514655813E0
1.452167958E1,-1.101858673E0,4.306843872E0,6.788982239E0,8.115003174E0
1.453163258E1,-1.010099487E0,4.323159943E0,6.388415222E0,7.779579803E0
1.454158458E1,-9.125024414E-1,4.365372162E0,6.095773773E0,7.552985682E0
1.455153658E1,-8.574169922E-1,4.448000336E0,5.963898010E0,7.489188899E0
1.456148858E1,-7.966433716E-1,4.510420532E0,5.984704742E0,7.536260670E0
1.457144158E1,-7.409591675E-1,4.524640961E0,6.037544861E0,7.581117613E0
1.458139358E1,-6.812333679E-1,4.534221039E0,6.077511749E0,7.613106356E0
1.459134558E1,-6.568341064E-1,4.545298004E0,6.080655212E0,7.620074330E0
1.460129858E1,-6.285429382E-1,4.594096527E0,6.075116730E0,7.642501711E0
1.461125058E1,-5.384303284E-1,4.664001160E0,6.095175018E0,7.693761924E0
1.462120258E1,-4.116439819E-1,4.751419373E0,6.125262451E0,7.763006951E0
1.463115458E1,-2.853067017E-1,4.891677704E0,6.194718018E0,7.898382239E0
1.464110758E1,-2.183958435E-1,4.995861053E0,6.287075958E0,8.033283794E0
1.465105958E1,-2.080673218E-1,5.027145996E0,6.363417206E0,8.112247988E0
1.466101158E1,-2.523751831E-1,5.040617981E0,6.381978607E0,8.136410376E0
1.467096458E1,-3.870950317E-1,5.051245880E0,6.403833160E0,8.165415277E0
1.468091658E1,-5.457650757E-1,5.060975647E0,6.427483978E0,8.199017277E0
1.469086858E1,-6.656657410E-1,5.084177399E0,6.431824951E0,8.225590733E0
1.470082058E1,-7.441026306E-1,5.139861603E0,6.520740051E0,8.336181190E0
1.471077358E1,-8.119116211E-1,5.262456665E0,6.619235229E0,8.495111868E0
1.472072558E1,-8.946894836E-1,5.415288849E0,6.791526947E0,8.732162439E0
1.473067758E1,-8.837622070E-1,5.565127258E0,7.028484192E0,9.008399807E0
1.474062958E1,-8.500822449E-1,5.704637146E0,7.264393616E0,9.275609920E0
1.475058258E1,-8.213420105E-1,5.847589874E0,7.497908020E0,9.543978977E0
1.476053458E1,-7.887098694E-1,5.986051941E0,7.689210205E0,9.776442844E0
1.477048658E1,-7.667056274E-1,6.131100311E0,7.920628967E0,1.004562550E1
1.478043958E1,-7.012916565E-1,6.236780548E0,8.162525940E0,1.029641060E1
1.479039158E1,-6.095324707E-1,6.232738953E0,8.352630615E0,1.043958825E1
1.480034358E1,-4.746629333E-1,6.161187744E0,8.496331787E0,1.050586470E1
1.481029558E1,-3.635939026E-1,6.155798950E0,8.669222260E0,1.063867829E1
1.482024858E1,-3.534150696E-1,6.178401947E0,8.779692535E0,1.074153405E1
1.483020058E1,-4.062551880E-1,6.161636810E0,8.856931915E0,1.079703915E1
1.484015258E1,-4.942721558E-1,6.129304047E0,8.924142151E0,1.083757289E1
1.485010458E1,-6.149212646E-1,6.100414124E0,9.067094879E0,1.094556486E1
1.486005758E1,-7.310797119E-1,6.107599182E0,9.300309906E0,1.115047128E1
1.487000958E1,-7.286846924E-1,6.194867706E0,9.528585205E0,1.138864800E1
1.487996158E1,-5.691165161E-1,6.260431366E0,9.616153107E0,1.148857237E1
1.488991458E1,-3.162922668E-1,6.208788757E0,9.660610657E0,1.148810241E1
1.489986658E1,-4.849914551E-2,6.147266693E0,9.896819458E0,1.165067703E1
1.490981858E1,2.106120300E-1,6.068680115E0,1.018092865E1,1.185430487E1
1.491977058E1,4.388873291E-1,5.945785675E0,1.044438080E1,1.202622466E1
1.492972358E1,5.682183838E-1,5.854176178E0,1.061891785E1,1.213901426E1
1.493967558E1,4.861889648E-1,5.732778625E0,1.054197784E1,1.200976383E1
1.494962758E1,3.019221497E-1,5.581742706E0,1.028915359E1,1.170955551E1
1.495958058E1,1.305285645E-1,5.486840057E0,9.984986115E0,1.139396328E1
1.496953258E1,8.981323242E-2,5.457351379E0,9.747280426E0,1.117140216E1
1.497948458E1,1.059796143E-1,5.517376556E0,9.635462952E0,1.110382016E1
1.498943658E1,1.508862305E-1,5.614075470E0,9.583970032E0,1.110824431E1
1.499938958E1,2.339634705E-1,5.697751465E0,9.486822052E0,1.106882574E1
1.500934158E1,4.546046448E-1,5.760471039E0,9.400751038E0,1.103466411E1
1.501929358E1,7.629634094E-1,5.834716644E0,9.321116638E0,1.102312328E1
1.502924558E1,9.930349731E-1,5.882617035E0,9.198222198E0,1.096351190E1
1.503919858E1,1.119821320E0,5.900130615E0,9.028325500E0,1.084325608E1
1.504915058E1,1.138682098E0,5.800737305E0,8.849597168E0,1.064239260E1
1.505910258E1,9.952803040E-1,5.584736481E0,8.745862885E0,1.042448953E1
1.506905558E1,7.411088562E-1,5.288053436E0,8.716374207E0,1.022193381E1
1.507900758E1,4.610412598E-1,4.960833893E0,8.675359497E0,1.000421383E1
1.508895958E1,1.945953369E-1,4.722978516E0,8.606951752E0,9.819572896E0
1.509891158E1,-3.532653809E-2,4.567601624E0,8.489296417E0,9.640144512E0
1.510886458E1,-1.969903564E-1,4.454736328E0,8.281378784E0,9.405568325E0
1.511881658E1,-2.411485291E-1,4.448449402E0,8.041876831E0,9.193401855E0
1.512876858E1,-2.038760376E-1,4.524491272E0,7.786358185E0,9.007772227E0
1.513872058E1,-1.032852173E-1,4.655917969E0,7.551346893E0,8.871926503E0
1.514867358E1,2.978805542E-2,4.830455017E0,7.344477081E0,8.790649953E0
1.515862558E1,6.496490479E-2,5.000651093E0,7.102280731E0,8.686375733E0
1.516857758E1,5.089416504E-2,5.111570435E0,6.897356873E0,8.585119356E0
1.517853058E1,5.523513794E-2,5.185516663E0,6.709647217E0,8.480094324E0
1.518848258E1,7.738906860E-2,5.209017792E0,6.569089508E0,8.384079698E0
1.519843458E1,8.577163696E-2,5.224136353E0,6.417454834E0,8.275426512E0
1.520838658E1,9.595046997E-2,5.212011566E0,6.251899109E0,8.140056113E0
1.521833958E1,1.178050232E-1,5.229974213E0,6.084098053E0,8.023886677E0
1.522829158E1,1.324745178E-1,5.284460907E0,5.949378204E0,7.958528607E0
1.523824358E1,1.678010559E-1,5.339845734E0,5.870192871E0,7.937334187E0
1.524819558E1,1.778302002E-1,5.380860443E0,5.872587891E0,7.966967505E0
1.525814858E1,1.380130005E-1,5.384902039E0,5.947581940E0,8.024334769E0
1.526810058E1,2.275268555E-2,5.314548340E0,6.075865173E0,8.072241284E0
1.527805258E1,-1.917512512E-1,5.221741333E0,6.236331482E0,8.136042124E0
1.528800233E1,-4.797523499E-1,5.145549774E0,6.375392303E0,8.206855172E0
1.529795433E1,-7.147636414E-1,5.087470551E0,6.454128571E0,8.249182946E0
1.530790633E1,-8.707392883E-1,5.095853119E0,6.539151764E0,8.335850989E0
1.531785833E1,-9.705816650E-1,5.205724640E0,6.738836517E0,8.570502634E0
1.532781133E1,-9.936337280E-1,5.355563049E0,7.019353180E0,8.884856928E0
1.533776333E1,-9.936337280E-1,5.524561615E0,7.311395874E0,9.217624350E0
1.534771533E1,-9.434880066E-1,5.711971893E0,7.564070435E0,9.525332229E0
1.535766733E1,-8.963360596E-1,5.894143066E0,7.638914795E0,9.690065019E0
1.536762033E1,-8.152047729E-1,6.071075134E0,7.601492615E0,9.762438327E0
1.537757233E1,-7.376660156E-1,6.255641327E0,7.558531952E0,9.839136386E0
1.538752433E1,-7.249424744E-1,6.478677521E0,7.586374054E0,1.000259343E1
1.539747733E1,-7.102729797E-1,6.696175232E0,7.799381104E0,1.030405726E1
1.540742933E1,-6.176156616E-1,6.896159363E0,8.260122986E0,1.077813039E1
1.541738133E1,-3.781137085E-1,7.082521820E0,8.900191956E0,1.138061959E1
1.542733333E1,-2.559677124E-2,7.238497467E0,9.601184235E0,1.202411076E1
1.543728633E1,3.068618774E-1,7.390730896E0,1.030157776E1,1.268225420E1
1.544723833E1,5.282514954E-1,7.524851990E0,1.091170898E1,1.326528703E1
1.545719033E1,5.677693176E-1,7.568411407E0,1.121168518E1,1.353902130E1
1.546714233E1,3.706292725E-1,7.522456970E0,1.102592148E1,1.335274014E1
1.547709533E1,7.723937988E-2,7.385042725E0,1.030397278E1,1.267740813E1
1.548704733E1,-2.338137817E-1,7.147037659E0,9.338181152E0,1.176165139E1
1.549699933E1,-4.342469788E-1,6.954837341E0,8.622519379E0,1.108630567E1
1.550695233E1,-5.418731689E-1,7.004983063E0,8.203840027E0,1.080122240E1
1.551690433E1,-5.574407959E-1,7.203470306E0,8.082143097E0,1.084074544E1
1.552685633E1,-4.366419983E-1,7.352410583E0,8.241112518E0,1.105280657E1
1.553680833E1,-3.513194275E-1,7.349267120E0,8.668324127E0,1.136991626E1
1.554676133E1,-4.330494690E-1,7.065606995E0,9.216933289E0,1.162162610E1
1.555671333E1,-7.839198303E-1,6.539900208E0,9.672585754E0,1.170229636E1
1.556666533E1,-1.310674438E0,5.998476105E0,9.767488403E0,1.153704524E1
1.557661733E1,-1.849553833E0,5.522166595E0,9.654922485E0,1.127531381E1
1.558657033E1,-2.264041901E0,5.169350281E0,9.502689056E0,1.105211144E1
1.559652233E1,-2.468666382E0,4.959486694E0,9.311386871E0,1.083479337E1
1.560647433E1,-2.409988403E0,4.890031128E0,8.967252502E0,1.049438259E1
1.561642733E1,-2.115999756E0,4.983287201E0,8.442144470E0,1.002897849E1
1.562637933E1,-1.796564026E0,5.237758026E0,7.921826477E0,9.665251480E0
1.563633133E1,-1.466350708E0,5.566624146E0,7.551945648E0,9.495755465E0
1.564628333E1,-1.071322174E0,5.808371429E0,7.243287506E0,9.346128811E0
1.565623633E1,-7.701484680E-1,5.918841705E0,6.988367615E0,9.190380717E0
1.566618833E1,-5.777984619E-1,5.907016296E0,6.854545898E0,9.067055314E0
1.567614033E1,-4.424798584E-1,5.732179871E0,6.923402710E0,8.999287726E0
1.568609233E1,-3.752696228E-1,5.470224609E0,7.156917114E0,9.015855320E0
1.569604533E1,-4.194277954E-1,5.246889038E0,7.413184204E0,9.091813037E0
1.570599733E1,-5.634283447E-1,5.067861328E0,7.565717010E0,9.123636546E0
1.571594933E1,-6.993457031E-1,4.905149689E0,7.569608917E0,9.047019235E0
1.572590233E1,-7.812254333E-1,4.752167816E0,7.430697784E0,8.854867684E0
1.573585433E1,-8.017327881E-1,4.642146606E0,7.181166687E0,8.588448962E0
1.574580633E1,-7.791297913E-1,4.589456177E0,6.870412903E0,8.298959253E0
1.575575833E1,-7.605683899E-1,4.611759796E0,6.484665070E0,7.993602051E0
1.576571133E1,-7.595205688E-1,4.634063416E0,6.147715759E0,7.736008292E0
1.577566333E1,-7.667056274E-1,4.666994934E0,5.939199371E0,7.592283478E0
1.578561533E1,-7.593708801E-1,4.719086609E0,5.920488281E0,7.609113223E0
1.579556733E1,-7.259902954E-1,4.694687347E0,6.005810852E0,7.657474465E0
1.580552033E1,-7.095245361E-1,4.601131897E0,6.124064941E0,7.692724563E0
1.581547233E1,-6.780899048E-1,4.586013336E0,6.323300629E0,7.840628488E0
1.582542433E1,-6.065386963E-1,4.683760071E0,6.612349548E0,8.125802369E0
1.583537733E1,-4.715194702E-1,4.792733459E0,6.972350922E0,8.473859923E0
1.584532933E1,-3.149450684E-1,4.898713074E0,7.297175446E0,8.794620495E0
1.585528133E1,-1.919009399E-1,4.975503387E0,7.481142883E0,8.986654481E0
1.586523333E1,-1.034349060E-1,5.047204285E0,7.501201172E0,9.041735945E0
1.587518633E1,-5.718109131E-2,5.128036194E0,7.349416809E0,8.961805193E0
1.588513833E1,-5.134323120E-2,5.218897247E0,7.110812988E0,8.820611428E0
1.589509033E1,-5.119354248E-2,5.331163788E0,6.847809906E0,8.678503824E0
1.590504233E1,-6.122268677E-2,5.433850250E0,6.661746826E0,8.597054585E0
1.591499533E1,-9.624984741E-2,5.540428619E0,6.573580170E0,8.597532760E0
1.592494733E1,-1.960922241E-1,5.672154694E0,6.585106201E0,8.693412144E0
1.593489933E1,-3.097059631E-1,5.792354736E0,6.660249939E0,8.832113021E0
1.594485233E1,-3.965254211E-1,5.897735596E0,6.778054962E0,8.993472446E0
1.595480433E1,-4.834945679E-1,6.041885834E0,6.919061737E0,9.198454585E0
1.596475633E1,-5.538482666E-1,6.148015137E0,7.075785828E0,9.389972476E0
1.597470833E1,-5.783972168E-1,6.274053040E0,7.276817780E0,9.625505799E0
1.598466133E1,-5.517526245E-1,6.503076782E0,7.505841522E0,9.946461459E0
1.599461333E1,-5.333409119E-1,6.735992432E0,7.758665771E0,1.028858305E1
1.600456533E1,-4.605921936E-1,6.848109283E0,8.049510956E0,1.057843904E1
1.601451733E1,-3.365002441E-1,6.868317261E0,8.364306335E0,1.082814088E1
1.602447033E1,-2.546205139E-1,6.843319244E0,8.674012299E0,1.105144060E1
1.603442233E1,-2.627037048E-1,6.822662201E0,8.934919739E0,1.124502216E1
1.604437433E1,-3.481759644E-1,6.788383484E0,9.027427368E0,1.130034609E1
1.605432733E1,-4.770579529E-1,6.739435272E0,9.000483398E0,1.125416694E1
1.606427933E1,-6.560856628E-1,6.673871613E0,8.995244293E0,1.121986767E1
1.607423133E1,-7.940986633E-1,6.612648926E0,9.109007721E0,1.128413666E1
1.608418333E1,-9.000782776E-1,6.574178925E0,9.292526093E0,1.141845045E1
1.609413633E1,-8.879534912E-1,6.647975464E0,9.379195862E0,1.153054006E1
1.610408833E1,-7.096742249E-1,6.673721924E0,9.320667572E0,1.148551461E1
1.611404033E1,-4.803511047E-1,6.472390594E0,9.331295471E0,1.136642654E1
1.612399333E1,-2.176473999E-1,6.252198486E0,9.450896759E0,1.133387868E1
1.613394533E1,8.322692871E-2,6.122418365E0,9.578581238E0,1.136838387E1
1.614389733E1,3.360511780E-1,6.002667389E0,9.607022095E0,1.133312930E1
1.615384933E1,5.026547241E-1,5.981561279E0,9.645342407E0,1.136064995E1
1.616380233E1,5.608836365E-1,6.032305756E0,9.749076691E0,1.147814443E1
1.617375433E1,6.113287354E-1,6.060596924E0,9.875264282E0,1.160281873E1
1.618370633E1,6.843768311E-1,6.072871399E0,9.999356232E0,1.171901292E1
1.619365833E1,7.982899475E-1,6.061345367E0,1.006477020E1,1.177611030E1
1.620361133E1,8.996292114E-1,6.113437042E0,1.006297394E1,1.180876326E1
1.621356333E1,9.795629883E-1,6.266119537E0,9.991273041E0,1.183424415E1
1.622351533E1,1.050964508E0,6.367907867E0,9.741592255E0,1.168560639E1
1.623346833E1,1.125659180E0,6.305637360E0,9.368567963E0,1.134893108E1
1.624342033E1,1.176852722E0,6.165379028E0,8.934171295E0,1.091862160E1
1.625337233E1,1.138382721E0,6.023324432E0,8.633596344E0,1.058845306E1
1.626332433E1,1.045575714E0,5.825136566E0,8.509803772E0,1.036543317E1
1.627327733E1,8.936416626E-1,5.528603210E0,8.485554199E0,1.016703885E1
1.628322933E1,6.945556641E-1,5.203479309E0,8.473130035E0,9.967574283E0
1.629318163E1,4.043092346E-1,4.925956421E0,8.416547699E0,9.760470674E0
1.630313363E1,7.379653931E-2,4.691394196E0,8.195158081E0,9.443264340E0
1.631308662E1,-1.922003174E-1,4.527185669E0,7.841892700E0,9.056910741E0
1.632303862E1,-3.251239014E-1,4.467310181E0,7.420518951E0,8.667564093E0
1.633299063E1,-3.701802063E-1,4.504582672E0,6.974895630E0,8.311285549E0
1.634294263E1,-3.888912964E-1,4.600533142E0,6.655310211E0,8.099956521E0
1.635289563E1,-3.433859253E-1,4.729115753E0,6.526428223E0,8.067014011E0
1.636284762E1,-2.276765442E-1,4.834047546E0,6.527625732E0,8.125869184E0
1.637279962E1,-1.344204712E-1,4.929698639E0,6.588399353E0,8.229641764E0
1.638275263E1,-1.166075134E-1,5.042114868E0,6.638395386E0,8.336954657E0
1.639270463E1,-1.079255676E-1,5.140011292E0,6.696175232E0,8.442163629E0
1.640265662E1,-2.335144043E-2,5.167703705E0,6.733597412E0,8.488052838E0
1.641260862E1,1.221459961E-1,5.131479034E0,6.694828033E0,8.436096202E0
1.642256163E1,2.905458069E-1,5.142705688E0,6.625971222E0,8.392576082E0
1.643251363E1,4.242178345E-1,5.227429504E0,6.524781647E0,8.371305486E0
1.644246562E1,5.477110291E-1,5.350323944E0,6.402186584E0,8.361456018E0
1.645241762E1,6.271957397E-1,5.489384766E0,6.278094635E0,8.363085068E0
1.646237063E1,6.640191650E-1,5.601052551E0,6.068081360E0,8.284583425E0
1.647232263E1,6.114784241E-1,5.667514343E0,5.844147034E0,8.163864235E0
1.648227463E1,5.225633240E-1,5.742508392E0,5.677543488E0,8.092216947E0
1.649222762E1,4.285588074E-1,5.787415009E0,5.654042358E0,8.102223776E0
1.650217963E1,3.080593872E-1,5.807024231E0,5.845643921E0,8.245482633E0
1.651213163E1,1.472937012E-1,5.771398315E0,6.170767822E0,8.450391084E0
1.652208363E1,-5.418731689E-2,5.679040375E0,6.453380127E0,8.596542963E0
1.653203662E1,-3.210823059E-1,5.569617920E0,6.597680054E0,8.640203685E0
1.654198863E1,-5.739065552E-1,5.514233093E0,6.719975739E0,8.711728259E0
1.655194063E1,-7.189549255E-1,5.493875427E0,6.920259247E0,8.865074813E0
1.656189362E1,-8.002359009E-1,5.486690369E0,7.101532288E0,9.009767452E0
1.657184562E1,-8.810678101E-1,5.526357880E0,7.232958984E0,9.145086526E0
1.658179763E1,-9.312135315E-1,5.635630646E0,7.306156769E0,9.274018447E0
1.659174963E1,-9.211843872E-1,5.725593567E0,7.270231476E0,9.299853121E0
