"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
9.894220083E0	6.218069458E-1	1.088805817E1	1.444645844E0	1.100106614E1
9.904192083E0	4.927752686E-1	1.060799057E1	1.778751068E0	1.076736954E1
9.914163083E0	4.399351501E-1	1.029274612E1	2.402204590E0	1.057850427E1
9.924135083E0	3.601510620E-1	9.964029694E0	2.899620209E0	1.038361179E1
9.934107083E0	1.577719116E-1	9.563911743E0	2.992127838E0	1.002228162E1
9.944079083E0	-1.660047913E-1	9.126371613E0	2.795586548E0	9.546387827E0
9.954051083E0	-4.237687683E-1	8.830886078E0	2.618654480E0	9.220709310E0
9.964022083E0	-4.204756165E-1	8.623716888E0	2.490520935E0	8.985988384E0
9.973994083E0	-2.579136658E-1	8.525521088E0	2.281405792E0	8.829260539E0
9.983966083E0	1.451980591E-2	8.592431946E0	1.996997223E0	8.821456539E0
9.993938083E0	3.194357300E-1	8.697363739E0	1.657503204E0	8.859655302E0
1.000390908E1	5.212161255E-1	8.700207825E0	1.333876190E0	8.817284624E0
1.001388108E1	6.249504089E-1	8.691525879E0	1.019978943E0	8.773456683E0
1.002385308E1	6.954537964E-1	8.692124634E0	9.132508850E-1	8.767594528E0
1.003382508E1	7.336244202E-1	8.628656616E0	9.607022095E-1	8.712913894E0
1.004379708E1	7.589218140E-1	8.541837158E0	1.041085052E0	8.638449076E0
1.005376808E1	7.439529419E-1	8.418493652E0	1.149309998E0	8.529092263E0
1.006374008E1	6.740483093E-1	8.280031586E0	1.233884125E0	8.398555484E0
1.007371208E1	4.900808716E-1	8.103698273E0	1.324146423E0	8.225780735E0
1.008368408E1	4.061054993E-1	7.852819977E0	1.423988800E0	7.991210632E0
1.009365608E1	3.847000122E-1	7.750283203E0	1.617236938E0	7.926559099E0
1.010362708E1	2.736309814E-1	7.671546936E0	1.760788422E0	7.875778195E0
1.011359908E1	4.596940613E-1	7.640261993E0	1.684447174E0	7.837237028E0
1.012357108E1	4.770579529E-1	7.625742188E0	1.611848145E0	7.808814420E0
1.013354308E1	4.574487305E-1	7.704628143E0	1.503024445E0	7.863182349E0
1.014351408E1	3.755690002E-1	7.862250366E0	1.172960815E0	7.958132317E0
1.015348608E1	2.532733154E-1	7.953111420E0	7.384144592E-1	7.991331838E0
1.016345808E1	1.444496155E-1	8.034242706E0	4.757107544E-1	8.049610070E0
1.017343008E1	1.761836243E-1	8.224946136E0	4.489164734E-1	8.239071891E0
1.018340208E1	2.393522644E-1	8.443341980E0	6.945556641E-1	8.475241641E0
1.019337308E1	2.609074402E-1	8.659492493E0	9.395960999E-1	8.714225367E0
1.020334508E1	3.510200500E-1	8.862021332E0	1.103205872E0	8.937320647E0
1.021331708E1	3.754193115E-1	9.178313599E0	1.240320740E0	9.269346024E0
1.022328875E1	3.115022278E-1	9.502389679E0	1.224902802E0	9.586074803E0
1.023325975E1	7.873626709E-2	9.689650269E0	1.015338593E0	9.743019767E0
1.024323175E1	-1.655557251E-1	9.798773346E0	6.631210327E-1	9.822580989E0
1.025320375E1	-3.920347595E-1	9.914632416E0	5.348377991E-1	9.936784121E0
1.026317575E1	-6.656657410E-1	1.013946487E1	4.767585754E-1	1.017247057E1
1.027314775E1	-6.911128235E-1	1.037253021E1	6.218069458E-1	1.041410888E1
1.028311875E1	-4.739144897E-1	1.068163742E1	1.006207581E0	1.073938670E1
1.029309075E1	2.080673218E-2	1.110884903E1	1.740430756E0	1.124437899E1
1.030306275E1	4.248165894E-1	1.148681305E1	2.395917664E0	1.174171046E1
1.031303475E1	6.973997498E-1	1.173364975E1	2.590513000E0	1.203643055E1
1.032300675E1	7.581733704E-1	1.185444855E1	2.418820038E0	1.212243654E1
1.033297775E1	6.268963623E-1	1.184501816E1	1.999392242E0	1.202892446E1
1.034294975E1	4.739144897E-1	1.179756683E1	1.644180908E0	1.192101124E1
1.035292175E1	3.969744873E-1	1.170745422E1	1.365161133E0	1.179346167E1
1.036289375E1	1.381626892E-1	1.168125870E1	1.193318481E0	1.174286603E1
1.037286475E1	-4.565505981E-2	1.169832321E1	1.075064392E0	1.174770675E1
1.038283675E1	1.026864624E-1	1.178005325E1	1.147364044E0	1.183624279E1
1.039280875E1	4.688250732E-1	1.193438232E1	1.239272919E0	1.200770901E1
1.040278075E1	1.024020538E0	1.210517715E1	1.387913818E0	1.222743787E1
1.041275275E1	1.602567444E0	1.236443802E1	1.658401337E0	1.257767248E1
1.042272375E1	1.884431305E0	1.243554016E1	1.536554718E0	1.267101972E1
1.043269575E1	2.016307068E0	1.216610046E1	1.356778564E0	1.240646375E1
1.044266775E1	1.949994965E0	1.184771255E1	1.514849854E0	1.210229496E1
1.045263975E1	1.590742035E0	1.148322052E1	1.693278809E0	1.171588694E1
1.046261175E1	1.132844238E0	1.102622086E1	1.752106476E0	1.122188752E1
1.047258275E1	7.432044983E-1	1.052970337E1	1.997745667E0	1.074327668E1
1.048255475E1	4.876858521E-1	1.005054977E1	2.528242493E0	1.037513365E1
1.049252675E1	4.724176025E-1	9.796378326E0	3.302881622E0	1.034897259E1
1.050249875E1	6.183641052E-1	9.708511047E0	4.324806519E0	1.064619708E1
1.051247075E1	9.651928711E-1	9.640552368E0	5.194198608E0	1.099325004E1
1.052244175E1	1.177002411E0	9.534423065E0	5.465135193E0	1.105252281E1
1.053241375E1	1.094224548E0	9.298363953E0	4.880001984E0	1.055799787E1
1.054238575E1	7.565267944E-1	9.047934723E0	3.610941010E0	9.771200055E0
1.055235775E1	3.541635132E-1	8.809031525E0	2.290237427E0	9.108768065E0
1.056232875E1	9.265731812E-2	8.593030701E0	1.336121521E0	8.696780020E0
1.057230075E1	3.098556519E-2	8.454718323E0	7.920030212E-1	8.491789612E0
1.058227275E1	1.883084106E-1	8.396339722E0	6.512956238E-1	8.423667062E0
1.059224475E1	4.540058899E-1	8.386609955E0	7.933502197E-1	8.436275983E0
1.060221675E1	8.006849670E-1	8.355923767E0	1.094074860E0	8.465196880E0
1.061218775E1	1.017583923E0	8.332272949E0	1.178199921E0	8.476461797E0
1.062215975E1	1.069825287E0	8.308472443E0	1.116677856E0	8.451166186E0
1.063213175E1	1.040486298E0	8.241411896E0	1.082698517E0	8.377094833E0
1.064210375E1	9.063652039E-1	8.116571503E0	1.133442993E0	8.245297075E0
1.065207575E1	7.300318909E-1	8.014334106E0	1.200054474E0	8.136499768E0
1.066204675E1	6.620732117E-1	7.929759979E0	1.323547668E0	8.066672963E0
1.067201875E1	6.363267517E-1	7.835755463E0	1.501826935E0	8.003715359E0
1.068199075E1	6.077362061E-1	7.760012970E0	1.528321838E0	7.932396374E0
1.069196275E1	5.604345703E-1	7.738008728E0	1.426533508E0	7.888337203E0
1.070193475E1	5.647755432E-1	7.804620209E0	1.307231598E0	7.933468502E0
1.071190575E1	6.134243774E-1	7.911797333E0	1.168769531E0	8.021150087E0
1.072187775E1	7.018904114E-1	8.084089050E0	1.120420074E0	8.191488697E0
1.073184975E1	7.334747314E-1	8.199798431E0	1.059197388E0	8.300396292E0
1.074182175E1	7.436535645E-1	8.280780029E0	9.907896423E-1	8.372932738E0
1.075179275E1	6.641688538E-1	8.319100342E0	1.001267853E0	8.405420161E0
1.076176475E1	6.005511475E-1	8.341853027E0	1.102756805E0	8.435831090E0
1.077173675E1	4.945715332E-1	8.342152405E0	1.214873657E0	8.444644797E0
1.078170875E1	4.683760071E-1	8.315507812E0	1.262175293E0	8.423783754E0
1.079168075E1	6.286926270E-1	8.382568359E0	1.450633392E0	8.530360131E0
1.080165175E1	8.189469910E-1	8.496930542E0	1.652563477E0	8.694795504E0
1.081162375E1	9.675878906E-1	8.632698212E0	1.511856079E0	8.817335966E0
1.082159575E1	1.104702759E0	8.797206116E0	1.078956299E0	8.931704783E0
1.083156775E1	1.086740112E0	8.969348145E0	5.638774109E-1	9.052522739E0
1.084153975E1	9.572593689E-1	9.143436127E0	1.121168518E-1	9.194092663E0
1.085151075E1	8.842112732E-1	9.296118622E0	-1.640588379E-1	9.339516385E0
1.086148275E1	8.884025574E-1	9.441616058E0	-2.528242493E-1	9.486690308E0
1.087145475E1	8.843609619E-1	9.658215637E0	-1.851649475E-1	9.700387088E0
1.088142675E1	9.723779297E-1	9.873767395E0	3.188369751E-2	9.921583441E0
1.089139875E1	1.052910461E0	1.008393036E1	2.894979858E-1	1.014288327E1
1.090136975E1	1.094074860E0	1.028256729E1	5.520520020E-1	1.035533444E1
1.091134175E1	1.178948364E0	1.050889664E1	8.928932190E-1	1.061244958E1
1.092131375E1	1.154998169E0	1.077309723E1	1.247805176E0	1.090645050E1
1.093128575E1	1.039887543E0	1.090736801E1	1.429227905E0	1.104964866E1
1.094125775E1	9.005273438E-1	1.100047440E1	1.446741486E0	1.113168664E1
1.095122875E1	8.454418945E-1	1.120225479E1	1.510059814E0	1.133514733E1
1.096120075E1	9.888436890E-1	1.145912064E1	1.624571686E0	1.161587236E1
1.097117275E1	1.131047974E0	1.167916306E1	1.646126862E0	1.184870680E1
1.098114475E1	1.227148132E0	1.183334244E1	1.539398804E0	1.199598410E1
1.099111575E1	1.250798950E0	1.190773773E1	1.167871399E0	1.203007230E1
1.100108775E1	1.052611084E0	1.203227875E1	6.180647278E-1	1.209403679E1
1.101105975E1	8.333171082E-1	1.214125214E1	2.712359619E-1	1.217283820E1
1.102103175E1	6.973997498E-1	1.210323120E1	4.837939453E-1	1.213295630E1
1.103100375E1	7.911048889E-1	1.199755096E1	1.158441010E0	1.207928233E1
1.104097475E1	9.642947388E-1	1.177182037E1	1.916913757E0	1.196579198E1
1.105094675E1	9.783654785E-1	1.143576920E1	2.389780426E0	1.172369680E1
1.106091875E1	7.644602966E-1	1.106603806E1	2.311044159E0	1.133060117E1
1.107089075E1	4.279600525E-1	1.075812836E1	1.797162781E0	1.091559754E1
1.108086275E1	6.691085815E-2	1.053658905E1	1.282383270E0	1.061455099E1
1.109083375E1	-1.761836243E-1	1.040186920E1	1.070873108E0	1.045833126E1
1.110080575E1	-9.475296021E-2	1.041549088E1	1.447040863E0	1.051595719E1
1.111077775E1	1.820214844E-1	1.051802765E1	2.230661316E0	1.075350582E1
1.112074975E1	3.743714905E-1	1.051233948E1	2.846780090E0	1.089741218E1
1.113072175E1	3.442840576E-1	1.031100815E1	3.061284027E0	1.076136053E1
1.114069275E1	8.756790161E-2	1.006222549E1	2.799628143E0	1.044480578E1
1.115066475E1	-2.478845215E-1	9.807155914E0	2.285447388E0	1.007298484E1
1.116063675E1	-4.264631653E-1	9.644593964E0	1.815125427E0	9.823173819E0
1.117060875E1	-4.007167053E-1	9.614955597E0	1.608105927E0	9.756738681E0
1.118058075E1	-2.725831604E-1	9.581125946E0	1.448238373E0	9.693795457E0
1.119055175E1	-1.001417542E-1	9.552385712E0	1.232536926E0	9.632094706E0
1.120052375E1	1.628613281E-1	9.583071899E0	1.047521667E0	9.641529572E0
1.121049575E1	4.659809875E-1	9.612111511E0	9.741741943E-1	9.672581938E0
1.122046758E1	6.727011108E-1	9.581724701E0	9.325607300E-1	9.650473799E0
1.123043958E1	9.345066833E-1	9.484876099E0	1.205892334E0	9.606786855E0
1.124041058E1	1.110839996E0	9.286987610E0	1.519190826E0	9.475760926E0
1.125038258E1	1.055455170E0	8.955427094E0	1.619332581E0	9.161653674E0
1.126035458E1	8.373587036E-1	8.563092957E0	1.547332306E0	8.741965903E0
1.127032658E1	6.234535217E-1	8.133785706E0	1.389111328E0	8.275070663E0
1.128029758E1	5.297483826E-1	7.761659546E0	1.148860931E0	7.864087595E0
1.129026958E1	4.971162415E-1	7.493117981E0	9.259744263E-1	7.566463525E0
1.130024158E1	5.545967102E-1	7.375462646E0	7.818241882E-1	7.437491232E0
1.131021358E1	6.997947693E-1	7.361691284E0	7.095245361E-1	7.428838156E0
1.132018558E1	8.869056702E-1	7.368876343E0	6.390211487E-1	7.449515974E0
1.133015658E1	1.027463379E0	7.425608368E0	4.361929321E-1	7.509034885E0
1.134012858E1	9.478289795E-1	7.492070160E0	1.540296936E-1	7.553358207E0
1.135010058E1	7.346722412E-1	7.576943665E0	-1.939965820E-1	7.614949328E0
1.136007258E1	4.855902100E-1	7.620952148E0	-3.987707520E-1	7.646811598E0
1.137004458E1	3.379971313E-1	7.723788300E0	-3.034190369E-1	7.737131954E0
1.138001558E1	2.430944824E-1	7.807015228E0	5.089416504E-3	7.810800702E0
1.138998758E1	2.203417969E-1	7.867639160E0	4.704716492E-1	7.884772669E0
1.139995958E1	2.445913696E-1	8.002808075E0	9.892927551E-1	8.067432192E0
1.140993158E1	1.965412903E-1	8.191266174E0	1.230890350E0	8.285563413E0
1.141990358E1	2.245330811E-2	8.413703613E0	1.111139374E0	8.486786397E0
1.142987458E1	-1.152603149E-1	8.702303467E0	8.294252014E-1	8.742500600E0
1.143984658E1	-1.303788757E-1	9.060957642E0	6.385720825E-1	9.084367140E0
1.144981858E1	-7.424560547E-2	9.377399597E0	6.047424316E-1	9.397172395E0
1.145979058E1	1.139131165E-1	9.601633301E0	8.056246948E-1	9.636045319E0
1.146976258E1	3.382965088E-1	9.741442566E0	1.113384705E0	9.810696881E0
1.147973358E1	6.051914978E-1	9.988878021E0	1.267564087E0	1.008715320E1
1.148970558E1	9.713301086E-1	1.036354889E1	1.318158875E0	1.049210039E1
1.149967758E1	1.402733002E0	1.074630295E1	1.383273468E0	1.092538935E1
1.150964958E1	1.647623749E0	1.100676132E1	1.276395721E0	1.120234997E1
1.151962058E1	1.691931610E0	1.115166000E1	1.091081085E0	1.133192884E1
1.152959258E1	1.489253082E0	1.132200577E1	9.117539978E-1	1.145587119E1
1.153956458E1	1.066681824E0	1.146181503E1	8.402027893E-1	1.154196494E1
1.154953658E1	7.020401001E-1	1.162572418E1	1.125060425E0	1.170111465E1
1.155950858E1	5.200186157E-1	1.186432800E1	1.738185425E0	1.200224924E1
1.156947958E1	2.224374390E-1	1.204934326E1	2.198029175E0	1.225020341E1
1.157945158E1	4.311035156E-2	1.216400482E1	2.628384247E0	1.244480918E1
1.158942358E1	3.974235535E-1	1.240799744E1	3.493435364E0	1.289652808E1
1.159939558E1	9.089099121E-1	1.283191589E1	4.431983643E0	1.360612589E1
1.160936758E1	1.500180359E0	1.315224976E1	5.016967163E0	1.415634749E1
1.161933858E1	2.410437469E0	1.316901489E1	5.042114868E0	1.430580597E1
1.162931058E1	2.992427216E0	1.302396652E1	4.739743652E0	1.417898073E1
1.163928258E1	3.088227997E0	1.265064285E1	4.006717987E0	1.362459929E1
1.164925458E1	2.642005920E0	1.200383789E1	2.905458069E0	1.262988543E1
1.165922658E1	1.957030334E0	1.119372253E1	1.851948853E0	1.151343157E1
1.166919758E1	1.310225372E0	1.030756531E1	1.289718018E0	1.047024191E1
1.167916958E1	6.893165588E-1	9.500144348E0	1.260528717E0	9.608164892E0
1.168914158E1	2.480342102E-1	9.130562897E0	1.474882965E0	9.252241866E0
1.169911358E1	1.276844788E-1	8.985215149E0	1.901046753E0	9.185008076E0
1.170908558E1	3.963757324E-1	8.957672424E0	2.519111481E0	9.313588548E0
1.171905658E1	7.674540710E-1	9.097781067E0	3.206033020E0	9.676634426E0
1.172902858E1	1.200353851E0	9.272467804E0	3.578308868E0	1.001118389E1
1.173900058E1	1.526226196E0	9.226513367E0	3.398981781E0	9.950426747E0
1.174897258E1	1.631906433E0	9.103020172E0	2.726280670E0	9.641612995E0
1.175894458E1	1.479074249E0	9.011560364E0	1.831291809E0	9.313941728E0
1.176891558E1	1.193168793E0	8.805289307E0	1.090482330E0	8.952425551E0
1.177888758E1	1.086291046E0	8.554560699E0	8.009843445E-1	8.660376026E0
1.178885958E1	1.097517700E0	8.416248322E0	8.933422852E-1	8.534391680E0
1.179883158E1	1.053658905E0	8.274642792E0	1.073717194E0	8.410278178E0
1.180880358E1	9.895921326E-1	8.043523407E0	1.152004395E0	8.185638369E0
1.181877458E1	8.553213501E-1	7.840695190E0	1.150208130E0	7.970637015E0
1.182874658E1	6.236032104E-1	7.716453552E0	1.140927429E0	7.825231740E0
1.183871858E1	3.998185730E-1	7.578590240E0	1.111588440E0	7.670105200E0
1.184869058E1	2.933898926E-1	7.465724945E0	1.125210114E0	7.555741154E0
1.185866258E1	1.811233521E-1	7.390132141E0	1.102307739E0	7.474084632E0
1.186863358E1	1.327738953E-1	7.422315216E0	1.022823029E0	7.493634567E0
1.187860558E1	1.431024170E-1	7.510481873E0	8.924441528E-1	7.564672685E0
1.188857758E1	2.225871277E-1	7.662864990E0	7.155120850E-1	7.699415720E0
1.189854958E1	3.285667419E-1	7.838749237E0	5.441184998E-1	7.864477773E0
1.190852058E1	5.387297058E-1	8.044720917E0	5.072950745E-1	8.078682604E0
1.191849258E1	7.936495972E-1	8.321046295E0	6.195616150E-1	8.381738944E0
1.192846458E1	9.460327148E-1	8.553213501E0	6.795867920E-1	8.632165273E0
1.193843658E1	9.403445435E-1	8.665030975E0	5.969586182E-1	8.736324700E0
1.194840858E1	8.170010376E-1	8.724906464E0	5.032534790E-1	8.777513746E0
1.195837958E1	6.839277649E-1	8.760382690E0	6.773414612E-1	8.813106917E0
1.196835158E1	7.432044983E-1	8.843310242E0	1.022972717E0	8.933250368E0
1.197832358E1	9.020242310E-1	8.963809662E0	1.454525299E0	9.125742447E0
1.198829558E1	1.090931396E0	9.080716553E0	1.666933594E0	9.296677473E0
1.199826758E1	1.132245483E0	9.150022430E0	1.476679230E0	9.337316095E0
1.200823858E1	1.060843964E0	9.272467804E0	1.002914429E0	9.386686659E0
1.201821058E1	9.562115479E-1	9.452693024E0	4.674778748E-1	9.512427739E0
1.202818258E1	8.436456299E-1	9.658814392E0	7.694000244E-2	9.695893624E0
1.203815458E1	9.238787842E-1	9.937235413E0	8.532257080E-3	9.980093810E0
1.204812658E1	1.093027039E0	1.024843826E1	1.998344421E-1	1.030849789E1
1.205809758E1	1.327439575E0	1.059347076E1	5.977070618E-1	1.069303383E1
1.206806958E1	1.549727325E0	1.097293167E1	1.006207581E0	1.112741380E1
1.207804158E1	1.723815308E0	1.126227997E1	1.321002960E0	1.146976626E1
1.208801358E1	1.904190216E0	1.144684616E1	1.675166473E0	1.172443645E1
1.209798558E1	1.992207184E0	1.153381531E1	2.024989014E0	1.187848330E1
1.210795658E1	1.975442047E0	1.151046387E1	2.231559448E0	1.189003815E1
1.211792858E1	1.840871887E0	1.137888748E1	2.198627930E0	1.173464334E1
1.212790058E1	1.548230438E0	1.123518631E1	1.870210876E0	1.149452555E1
1.213787258E1	1.186582489E0	1.111738129E1	1.408570862E0	1.126890485E1
1.214784458E1	9.361532593E-1	1.100286942E1	1.053359528E0	1.109274919E1
1.215781558E1	7.273374939E-1	1.099508560E1	7.186555481E-1	1.104252657E1
1.216778758E1	5.462141418E-1	1.101619171E1	4.619393921E-1	1.103939390E1
1.217775958E1	3.902384949E-1	1.111693222E1	4.704716492E-1	1.113372407E1
1.218773158E1	2.628533936E-1	1.128982269E1	6.743476868E-1	1.131299842E1
1.219770358E1	2.025288391E-1	1.144744492E1	1.013242950E0	1.149398427E1
1.220767458E1	1.231938171E-1	1.152588181E1	1.524878998E0	1.162696797E1
1.221764746E1	1.212478638E-2	1.154668854E1	2.120191040E0	1.173973480E1
1.222761946E1	-6.915618896E-2	1.153576126E1	2.850971375E0	1.188303868E1
1.223759146E1	-6.735992432E-2	1.134969818E1	3.557053070E0	1.189423443E1
1.224756346E1	-1.848655701E-1	1.111573471E1	3.989653473E0	1.181148036E1
1.225753446E1	-2.514770508E-1	1.094523926E1	4.235142975E0	1.173873669E1
1.226750646E1	-1.267863464E-1	1.078342575E1	4.321812744E0	1.161793489E1
1.227747846E1	-3.742218018E-3	1.066187851E1	4.002377014E0	1.138835761E1
1.228745046E1	9.325607300E-2	1.055290512E1	3.356320496E0	1.107417674E1
1.229742246E1	1.969903564E-1	1.048689240E1	2.639760590E0	1.081582421E1
1.230739346E1	3.457809448E-1	1.046024780E1	2.164798279E0	1.068750205E1
1.231736546E1	5.197192383E-1	1.042581940E1	2.100881195E0	1.064807588E1
1.232733746E1	7.090754700E-1	1.035247192E1	2.199825439E0	1.060734156E1
1.233730946E1	7.439529419E-1	1.017583923E1	2.191891937E0	1.043578269E1
1.234728146E1	6.644682312E-1	9.918075256E0	1.968855743E0	1.013341639E1
1.235725246E1	4.288581848E-1	9.587562561E0	1.741927643E0	9.753952384E0
1.236722446E1	1.113684082E-1	9.209897919E0	1.639690247E0	9.355383835E0
1.237719646E1	-9.310638428E-2	8.838520203E0	1.798360291E0	9.020100216E0
1.238716846E1	-1.212478638E-1	8.584648132E0	2.148482208E0	8.850246347E0
1.239714046E1	-4.685256958E-2	8.403973846E0	2.511028290E0	8.771216258E0
1.240711146E1	9.580078125E-3	8.182135162E0	2.523901520E0	8.562564246E0
1.241708346E1	-6.017486572E-2	7.927963715E0	2.124532013E0	8.207914836E0
1.242705546E1	-1.028361511E-1	7.790250092E0	1.581910400E0	7.949906432E0
1.243702746E1	2.155517578E-2	7.766748962E0	1.187779999E0	7.857078044E0
1.244699946E1	2.056723022E-1	7.803722076E0	9.255253601E-1	7.861105300E0
1.245697046E1	3.987707520E-1	7.863447876E0	7.765850830E-1	7.911758022E0
1.246694246E1	5.769003296E-1	7.878267059E0	6.861730957E-1	7.929107098E0
1.247691446E1	6.941065979E-1	7.909102936E0	6.887178040E-1	7.969317752E0
1.248688646E1	7.777825928E-1	7.904911652E0	8.014334106E-1	7.983412146E0
1.249685846E1	8.177494812E-1	7.881111145E0	9.370513916E-1	7.978639759E0
1.250682946E1	7.954458618E-1	7.844587097E0	9.886940002E-1	7.946558794E0
1.251680146E1	7.403604126E-1	7.833210754E0	9.791139221E-1	7.928807498E0
1.252677346E1	5.774990845E-1	7.780370636E0	8.644523621E-1	7.849519113E0
1.253674546E1	3.637435913E-1	7.723039856E0	6.496490479E-1	7.758846429E0
1.254671646E1	1.793270874E-1	7.745792542E0	3.954776001E-1	7.757954810E0
1.255668846E1	-1.945953369E-2	7.802524567E0	1.393601990E-1	7.803793280E0
1.256666046E1	-1.901046753E-1	7.944130096E0	-1.493893433E-1	7.947808500E0
1.257663246E1	-3.264710999E-1	8.169112244E0	-3.682342529E-1	8.183921718E0
1.258660446E1	-2.573149109E-1	8.453520813E0	-3.918850708E-1	8.466510439E0
1.259657646E1	-1.032852173E-1	8.817114716E0	-1.718426514E-1	8.819393950E0
1.260654746E1	-3.293151855E-3	9.264683990E0	7.589218140E-2	9.264995408E0
1.261651946E1	1.248403931E-1	9.566007385E0	2.544708252E-1	9.570205735E0
1.262649146E1	2.356100464E-1	9.808652802E0	2.962339783E-1	9.815953160E0
1.263646346E1	3.597019958E-1	1.002570145E1	3.294648743E-1	1.003756057E1
1.264643446E1	3.872447205E-1	1.012958542E1	3.677851868E-1	1.014365443E1
1.265640646E1	4.194277954E-1	1.011207184E1	3.050656128E-1	1.012536328E1
1.266637846E1	4.105961609E-1	1.003498215E1	1.618135071E-1	1.004468215E1
1.267635046E1	6.044430542E-1	1.001881577E1	1.748364258E-1	1.003855510E1
1.268632246E1	1.011147308E0	1.022808060E1	3.905378723E-1	1.028535714E1
1.269629446E1	1.520687714E0	1.055006104E1	5.971083069E-1	1.067580523E1
1.270626546E1	1.901944885E0	1.094748459E1	6.857240295E-1	1.113261113E1
1.271623746E1	2.095043335E0	1.116318604E1	5.936654663E-1	1.137358201E1
1.272620946E1	1.919757843E0	1.116692825E1	5.553451538E-1	1.134434507E1
1.273618146E1	1.436862030E0	1.112830856E1	7.770341492E-1	1.124756000E1
1.274615246E1	8.253836060E-1	1.118983063E1	1.024918671E0	1.126694394E1
1.275612446E1	2.880010986E-1	1.123653351E1	1.282532959E0	1.131315697E1
1.276609646E1	4.505630493E-2	1.134206406E1	1.670675812E0	1.146453683E1
1.277606846E1	2.139051819E-1	1.158485916E1	2.401007080E0	1.183298577E1
1.278604046E1	6.439608765E-1	1.190489365E1	3.012036438E0	1.229689155E1
1.279601146E1	1.237476654E0	1.229632965E1	3.356021118E0	1.280601222E1
1.280598346E1	1.821112976E0	1.264076340E1	3.519032135E0	1.324722382E1
1.281595546E1	2.154918823E0	1.273970764E1	3.537892914E0	1.339628725E1
1.282592746E1	2.281555481E0	1.260139526E1	3.422632599E0	1.325575618E1
1.283589946E1	2.143392792E0	1.222852066E1	3.209326172E0	1.282305052E1
1.284587046E1	1.683549042E0	1.173799072E1	2.879112854E0	1.220262490E1
